;SymbolsA;EntrezsA;logFC;AveExpr;t;P.Value;adj.P.Val;B;logFC validation;P.H.T12;P.H.T3;SBA12_B05.P.H.T12_1;SBA39_E07.P.H.T12_2;SBA60_A07.P.H.T12_1;SB12_A09.P.H.T3_1;SB39_E05.P.H.T3_2;SB60_A05.P.H.T3_1;s.post;s.unscaled;t.ord;p.ord;df.res;s.res;s.prior;df.prior
16798164;SNORD116-14//SNRPN;100033426;0,363708657728832;2,53387632825787;1,37951287478564;0,186852268898168;0,997678295525724;-4,47700050434263;0,363708657728832;2,39143623002098;2,02772757229215;2,81434544270347;2,2412877941715;2,11867545318798;2,28184451002388;1,55881074998731;2,24252745686526;0,322904063728528;0,816496580927726;1,40752567269176;0,202092494383344;7;0,316477576129907;0,327880125085604;8,8819669997526
16758202;RNU7-170P;---;0,5261004790891;4,15627094675507;1,37941923532692;0,186880564458945;0,997678295525724;-4,47705576025034;0,5261004790891;4,52391666231007;3,99781618322097;4,64747729261033;3,28238729279229;5,64188540152761;4,0714697860962;3,77948377948283;4,14249498408389;0,467108799920662;0,816496580927726;1,07594151844265;0,31763259464369;7;0,598860488750045;0,327880125085604;8,8819669997526
17041697;PPP1R18;170954;0,427525923894863;6,04726763114394;1,37934579281169;0,186902759423694;0,997678295525724;-4,47709909634618;0,427525923894864;6,25463248369334;5,82710655979847;5,71897649457241;6,93088538641034;6,11403557009726;5,98564802798838;5,83154757483256;5,66412407657448;0,37960762660525;0,816496580927726;1,19954829156681;0,269336553271808;7;0,436506130147758;0,327880125085604;8,8819669997526
16927778;GGTLC2;91227;-0,343461618536594;7,57938062010267;-1,37921005994325;0,18694378469079;0,997678295525724;-4,47717918394151;-0,343461618536593;7,50074458078952;7,84420619932611;7,91882790347646;7,07019877804837;7,51320706084372;7,86455803165958;7,54432339327702;8,12373717304173;0,3049954956389;0,816496580927726;-1,53965207850885;0,167539590383276;7;0,273212930177024;0,327880125085604;8,8819669997526
17106305;RNU1-57P;---;-0,34842210058565;2,54562352515045;-1,37911368451141;0,186972918596832;0,997678295525724;-4,47723604594171;-0,348422100585649;2,39973616696802;2,74815826755367;2,10178491751117;2,28269777368519;2,81472580970771;2,51870825557931;2,63518195659994;3,09058459048176;0,309422048061934;0,816496580927726;-1,5010757021234;0,177027033578367;7;0,284281585644292;0,327880125085604;8,8819669997526
16908192;LINC01280//AC073321.3;101928232;-0,392888095795137;3,25438020235487;-1,37867296375648;0,187106193557862;0,997678295525724;-4,47749603959596;-0,392888095795137;3,00384814793523;3,39673624373037;3,39126097258447;2,36240193756184;3,25788153365939;3,70017248591703;3,21749513002968;3,2725411152444;0,349022351932403;0,816496580927726;-1,28614100826694;0,239298109708987;7;0,374132911759261;0,327880125085604;8,8819669997526
16880229;RPS27A;6233;-0,327431457271659;3,63388868591862;-1,37862627121596;0,1871203179933;0,997678295525724;-4,47752358159218;-0,327431457271659;3,42060061025043;3,74803206752209;3,7143657127304;3,27268359524985;3,27475252277105;4,03433725777743;3,54859273911012;3,66116620567874;0,290883763350916;0,816496580927726;-1,70121194371969;0,132694900666086;7;0,235726065471249;0,327880125085604;8,8819669997526
16782235;LOC101926933//RP11-298I3.1;101926933;-0,33081855634933;3,10965135791604;-1,37862412059416;0,187120968574513;0,997678295525724;-4,47752485013989;-0,33081855634933;3,07518378535462;3,40600234170395;2,87960596712762;2,88824264018638;3,45770274874988;2,63254391754038;3,47640707018173;4,10905603738975;0,293893255019643;0,816496580927726;-1,66019567874778;0,140834201323719;7;0,24404853923943;0,327880125085604;8,8819669997526
16919181;KIAA1755;85449;-0,379585252814454;2,67025213331207;-1,37844740165486;0,187174433800358;0,997678295525724;-4,47762908356681;-0,379585252814454;2,56284749299929;2,94243274581375;2,58613168291703;2,14232088719754;2,96008990888331;2,83257654420235;3,28038926677247;2,71433242646642;0,337259942658868;0,816496580927726;-1,3328465660584;0,224327056621543;7;0,348798656558952;0,327880125085604;8,8819669997526
16685851;RIMS3;9783;0,393817540863675;3,79062013321216;1,37830589902203;0,187217253464906;0,997678295525724;-4,47771253905653;0,393817540863675;4,08045815970301;3,68664061883934;4,26989415605811;4,18995652391331;3,78152379913762;3,62096329081226;3,9157125860432;3,52324597966255;0,349941195041729;0,816496580927726;1,2825253435849;0,240492359636527;7;0,376075229896544;0,327880125085604;8,8819669997526
16808336;AC011330.5//PPIP5K1;---;0,370038160861206;2,39205411110097;1,37802505327248;0,187302262797228;0,997678295525724;-4,4778781594188;0,370038160861206;2,31450974038383;1,94447157952262;2,48419243329877;2,12565817785831;2,33367860999441;1,84312300916346;2,21491983707622;1,77537189232819;0,328878156937488;0,816496580927726;1,37275733757987;0,212189418919786;7;0,330140169225335;0,327880125085604;8,8819669997526
17114787;MIR513A2;574510;-0,501933936720152;3,28274322168012;-1,37794328493359;0,187327019166232;0,997678295525724;-4,47792637560126;-0,501933936720151;3,21270687703544;3,71464081375559;2,28891713940159;3,41235126212827;3,93685222957646;4,06016584857439;3,57546965651889;3,50828693617349;0,446129402782367;0,816496580927726;-1,09502373169758;0,309746563058623;7;0,56139515243417;0,327880125085604;8,8819669997526
16933027;GUSBP11//C22orf43;91316;0,497675446162425;2,74108717735616;1,377519523168;0,18745536067928;0,997678295525724;-4,47817622373119;0,497675446162424;2,94603120255513;2,44835575639271;3,14068217904402;3,53333052506532;2,16408090355605;3,0020791421274;2,05597988867716;2,28700823837356;0,442480444054377;0,816496580927726;1,09863153444351;0,308273508771201;7;0,554804255289915;0,327880125085604;8,8819669997526
16966789;LOC100506444//RP11-317M11.1;100506444;-0,470902147142601;3,05015091761826;-1,37715008449692;0,187567307825732;0,997678295525724;-4,47839400122801;-0,4709021471426;2,99022358881106;3,46112573595366;3,36658352596346;2,43800882132822;3,16607841914149;4,46287640687911;2,41959402236941;3,50090677861247;0,418788769744636;0,816496580927726;-1,12779577152679;0,296573618149976;7;0,511382472075965;0,327880125085604;8,8819669997526
16998810;STARD4;134429;-0,364718385818948;4,97635847634566;-1,37638193849795;0,187800244285071;0,997678295525724;-4,47884668436606;-0,364718385818949;4,54193333583809;4,90665172165704;5,05934483066865;4,55407978103313;4,0123753958125;5,13822851319664;4,32525023996658;5,25647641180791;0,324537078001362;0,816496580927726;-1,39482880610998;0,205729145352749;7;0,320245015429338;0,327880125085604;8,8819669997526
16777078;TUBA3C//TUBA3D;7278;-0,439749569193184;3,61326175316926;-1,37626210099565;0,187836605509883;0,997678295525724;-4,47891729164656;-0,439749569193185;3,50652791092066;3,94627748011384;3,19347947221238;3,72768584516167;3,59841841538793;3,55890765763011;4,5273118923156;3,75261289039583;0,39133609010695;0,816496580927726;-1,1723459001438;0,279406661241301;7;0,459404540502893;0,327880125085604;8,8819669997526
17102393;TAB3-AS1;---;-0,42492852624589;2,28826771298192;-1,37621739823465;0,187850170728671;0,997678295525724;-4,47894362909472;-0,42492852624589;2,00215590670589;2,42708443295178;2,11113540828336;1,92220025083473;1,97313206099958;2,41823598163404;2,76198962430314;2,10102769291817;0,378159027705379;0,816496580927726;-1,20012979172022;0,269124652372458;7;0,43364395819362;0,327880125085604;8,8819669997526
16718903;SFXN4;119559;-0,334363442129517;5,345366693005;-1,3759804366531;0,187922090837124;0,997678295525724;-4,47908322976804;-0,334363442129516;5,16953407199282;5,50389751412233;4,72354508880568;5,37816693431212;5,40689019286066;5,36780673433065;5,50103022991556;5,64285557812079;0,297613178225881;0,816496580927726;-1,61179438662559;0,151041774770395;7;0,254070813453013;0,327880125085604;8,8819669997526
17104817;LOC100132741//LINC00891;100132741;0,399458251823146;2,9237214477373;1,37591707610802;0,187941325143235;0,997678295525724;-4,47912055450254;0,399458251823146;3,36599259945081;2,96653434762767;3,29161231797683;4,11858273604011;2,6877827443355;3,1001934562916;2,65344702914116;3,14596255745023;0,355569716918783;0,816496580927726;1,26134025033482;0,247593399702804;7;0,387868733377518;0,327880125085604;8,8819669997526
16776186;FGF14-AS2//RP11-811P12.4;283481;0,317766567906552;5,01947914567101;1,37566676050423;0,188017328810881;0,997678295525724;-4,47926800035976;0,317766567906551;5,09960051919838;4,78183395129183;5,3375978752938;5,14996368018483;4,81124000211651;4,92832195469887;4,90811824405749;4,50906165511913;0,282904977801897;0,816496580927726;1,8309747441074;0,109788358712119;7;0,21255507515642;0,327880125085604;8,8819669997526
16759218;GPR133;283383;0,376680508375992;2,8232496065617;1,37524252125094;0,188146197930395;0,997678295525724;-4,47951785311603;0,376680508375992;2,84509559341027;2,46841508503428;2,29328602111755;3,27011400582796;2,97188675328531;2,43649415182936;2,51026406177133;2,45848704150216;0,335459028976965;0,816496580927726;1,33784672240765;0,222773754552784;7;0,344835856798625;0,327880125085604;8,8819669997526
16887862;SP9;100131390;0,329222075472629;2,81126721068974;1,37500245014933;0,18821915482403;0,997678295525724;-4,47965921843475;0,329222075472629;3,0487242749732;2,71950219950058;3,14968588922086;3,06210221021685;2,9343847254819;2,77068141531623;3,12015998644399;2,26766519674151;0,293245330901197;0,816496580927726;1,66428698474734;0,140001682096358;7;0,242273749767508;0,327880125085604;8,8819669997526
16821239;CENPN;55839;-0,34056049033741;5,18004537563557;-1,37482504067711;0,188273083735885;0,997678295525724;-4,47976367496521;-0,34056049033741;5,06162666963209;5,4021871599695;5,14951183123064;4,55919828732954;5,47616989033607;5,44469230789706;5,41441184135963;5,34745733065179;0,303383850016235;0,816496580927726;-1,54991717771505;0,165094752001762;7;0,269110969241758;0,327880125085604;8,8819669997526
16723566;RP11-350D17.2;---;-0,365875572431952;2,51047437629479;-1,37404894842694;0,188509147097495;0,997678295525724;-4,48022052234617;-0,365875572431953;2,51278796974599;2,87866354217794;2,84138163837893;1,9905228377334;2,70645943312563;2,58097505229155;3,06240418179407;2,99261139244821;0,326119554486396;0,816496580927726;-1,38358488678318;0,208998091784005;7;0,323871874565884;0,327880125085604;8,8819669997526
16781573;ANG//RNASE4;283;-0,337709488655199;6,00216129817507;-1,37404130900816;0,188511471962443;0,997678295525724;-4,48022501843675;-0,337709488655198;5,92597760086935;6,26368708952455;6,10722053489873;6,00013236436409;5,67057990334523;6,22631005346238;6,5053522049922;6,05939901011906;0,301015669280925;0,816496580927726;-1,57260561943975;0,159807187110681;7;0,26300806708174;0,327880125085604;8,8819669997526
17026159;TRIM15;89870;0,326600083338912;3,79589941199876;1,37360120712837;0,188645445044102;0,997678295525724;-4,48048400693838;0,326600083338912;3,88387533853973;3,55727525520082;4,05392188192948;3,7058481901721;3,8918559435176;3,60656239438313;3,30931516480031;3,755948206419;0,291206628961571;0,816496580927726;1,6904189686804;0,134792537411007;7;0,236628779300585;0,327880125085604;8,8819669997526
16715974;LOC729815;729815;-0,390634618587584;2,6400490754637;-1,37286428091657;0,188869947902651;0,997678295525724;-4,48091754416201;-0,390634618587582;2,51663767236267;2,90727229095026;2,9146761670342;2,22855521087577;2,40668163917805;2,56227455609574;2,76461217676542;3,39493013998961;0,348488741642939;0,816496580927726;-1,28263902719989;0,240454731934375;7;0,373002641863784;0,327880125085604;8,8819669997526
16690888;RNU6-151P;---;-0,445517502925045;3,45805092218899;-1,37277960375325;0,188895758432389;0,997678295525724;-4,48096735013975;-0,445517502925045;2,79732101501337;3,24283851793842;3,33864355149282;2,42557190853651;2,62774758501078;2,7723794283747;2,92863974310953;4,02749638233103;0,397474784248551;0,816496580927726;-1,15796609174986;0,284855508594102;7;0,471210064534864;0,327880125085604;8,8819669997526
16939479;ENTPD3;956;-0,323798919780411;3,00547308419442;-1,37074273646227;0,189517477505746;0,997678295525724;-4,482164786431;-0,323798919780411;2,93523659122859;3,259035511009;3,23068876432549;2,83131218441485;2,74370882494543;3,23102323915281;2,923759142558;3,62232415131619;0,289311083556569;0,816496580927726;-1,71458168838206;0,130139284281042;7;0,231293188916192;0,327880125085604;8,8819669997526
17081546;FAM135B;51059;0,31988995279433;2,69930472166849;1,37065733201318;0,189543581832035;0,997678295525724;-4,48221496801301;0,31988995279433;2,71296026782993;2,3930703150356;2,80970675635146;2,63947668314166;2,68969736399668;2,6420745108558;2,23521754040234;2,30191889384867;0,285836269900599;0,816496580927726;1,77058141454844;0,119934450521459;7;0,221273970163339;0,327880125085604;8,8819669997526
16834071;RARA//BCOR;5914;0,337888961232177;5,28310298100669;1,37045526188809;0,189605357213001;0,997678295525724;-4,48233369114452;0,337888961232177;5,47316036179736;5,13527140056518;5,58620197740732;5,38647308209474;5,44680602589002;5,3814535105548;5,15967781083204;4,86468288030872;0,301963722477744;0,816496580927726;1,55889453398867;0,162983572871042;7;0,265462328173093;0,327880125085604;8,8819669997526
16745113;BCL9L;283149;0,326324537061562;5,11726670858173;1,37009420710624;0,189715776697637;0,997678295525724;-4,48254579391235;0,326324537061562;5,23525593089851;4,90893139383695;4,87270250944769;5,57759405228016;5,25547123096768;4,5343776972588;5,19924113163155;4,9931753526205;0,291705709798969;0,816496580927726;1,67912491081917;0,137021069595811;7;0,238019399629063;0,327880125085604;8,8819669997526
16834189;GAST;2520;-0,383110279950472;4,04728585954021;-1,36948857894013;0,18990110940442;0,997678295525724;-4,48290148767448;-0,383110279950471;3,89423411668293;4,2773443966334;4,32562749490284;3,30709119434515;4,04998366080079;4,09010518780089;4,54667640799773;4,19525159410158;0,342618666385568;0,816496580927726;-1,3017285987164;0,234208027451642;7;0,36045328573822;0,327880125085604;8,8819669997526
16977309;RASGEF1B;153020;0,328065346636091;4,266464817171;1,36924631987497;0,189975285806117;0,997678295525724;-4,48304374013336;0,32806534663609;4,45284392882434;4,12477858218825;4,23712995543631;4,84611387130745;4,27528795972925;4,17111323795316;4,06991843855523;4,13330407005635;0,293443440337707;0,816496580927726;1,65472655540543;0,14195435160876;7;0,242817370314946;0,327880125085604;8,8819669997526
17112058;RNU2-68P;---;-0,367212650618503;3,22639206341431;-1,36924362440861;0,189976111252534;0,997678295525724;-4,48304532279299;-0,367212650618502;3,13207333200201;3,49928598262051;2,95543318804667;2,52003982132797;3,92074698663138;3,4335857287713;3,41984403136545;3,64442818772478;0,328460036284172;0,816496580927726;-1,36618918053354;0,21414625593328;7;0,329194387544107;0,327880125085604;8,8819669997526
16898160;FAM161A;84140;0,323545412319885;3,77914587173029;1,36923373727481;0,189979139064757;0,997678295525724;-4,48305112806636;0,323545412319883;3,92366262039687;3,60011720807698;3,86972918399703;4,14165324443931;3,75960543275425;3,73065857554465;3,60263422329711;3,46705882538918;0,28940317026495;0,816496580927726;1,71130648151834;0,130760989668569;7;0,231554422706023;0,327880125085604;8,8819669997526
16862815;ZNF575;284346;-0,396480923711988;2,69586851133975;-1,36918893840813;0,18999285865095;0,997678295525724;-4,48307743156123;-0,396480923711988;2,65346225806127;3,04994318177326;2,63260910986632;2,51391804181716;2,81385962250033;3,43545394142733;2,61588277620244;3,09849282769001;0,354653740107935;0,816496580927726;-1,25812594903785;0,2486863710871;7;0,385961340589319;0,327880125085604;8,8819669997526
16905216;GPR155;151556;-0,305436155762947;7,92284923045401;-1,36897127467061;0,19005952923452;0,997678295525724;-4,48320522380553;-0,305436155762946;7,76897408975722;8,07441024552017;8,15621864076208;7,31811419834499;7,83258943016459;8,1047099296419;7,91023365206114;8,20828715485746;0,273257278826569;0,816496580927726;-2,05907200300815;0,0784725173666618;7;0,181674737338824;0,327880125085604;8,8819669997526
16983248;ROPN1L//RP11-1C1.7;83853;-0,393119421017686;2,79182654613693;-1,36810212778754;0,190325937996867;0,997678295525724;-4,48371537104008;-0,393119421017686;2,50461967970056;2,89773910071824;2,66628101413666;2,71806263569092;2,12951538927408;3,26979877949402;2,68263598754457;2,74078253511613;0,351926208545895;0,816496580927726;-1,2661805056161;0,24595531673374;7;0,380254626098169;0,327880125085604;8,8819669997526
16892260;ALPI;248;-0,652151126732353;4,60722662826979;-1,36797601848345;0,190364617744109;0,997678295525724;-4,48378937298683;-0,652151126732353;4,6191176717557;5,27126879848805;4,9309708597026;3,34563431980429;5,58074783576021;5,93020083914762;4,77216441643836;5,11144113987817;0,583868969225909;0,816496580927726;-1,00070735307173;0,350297512033482;7;0,798154171033101;0,327880125085604;8,8819669997526
16684785;FNDC5;252995;-0,336323698674959;3,12683138119168;-1,3675836567515;0,19048500197203;0,997678295525724;-4,4840195845991;-0,336323698674959;2,96372787568963;3,30005157436459;3,03974977853664;2,73622997601948;3,11520387251278;3,18469082127393;3,18469082127393;3,53077308054591;0,301195998538066;0,816496580927726;-1,56337061535411;0,16194026845739;7;0,263476056818624;0,327880125085604;8,8819669997526
16827248;TRADD;8717;0,375207482427695;4,90335961494367;1,36747361993906;0,190518774442843;0,997678295525724;-4,48408413885124;0,375207482427696;5,50978288372246;5,13457540129476;5,41309315875318;5,93512958903676;5,18112590337744;5,31095215071835;4,70325352298147;5,38952053018447;0,336045561033599;0,816496580927726;1,32763583686839;0,225955844839831;7;0,346129131987736;0,327880125085604;8,8819669997526
16972890;HELT;391723;-0,401890958459165;2,5887823546361;-1,36735076748064;0,19055648599877;0,997678295525724;-4,48415620740233;-0,401890958459164;2,37756648256532;2,77945744102449;2,29978065712253;1,72621281860557;3,10670597196786;2,5554287607611;2,97731072985262;2,80563283245975;0,359976314737748;0,816496580927726;-1,23988411482029;0,254967656991064;7;0,396983786103958;0,327880125085604;8,8819669997526
16779369;NEK3;4752;0,335061607405065;4,19608658315336;1,36723906439584;0,190590780303137;0,997678295525724;-4,48422173164497;0,335061607405064;4,33174365146351;3,99668204405845;4,21828799483536;4,60170393335073;4,17523902620444;4,29383146790847;3,71099539139275;3,98521927287412;0,300141354907021;0,816496580927726;1,57390085914308;0,159510100211812;7;0,260731152718856;0,327880125085604;8,8819669997526
16676150;BTG2;7832;-0,309642874965399;5,54787352192818;-1,36717615094555;0,190610097746077;0,997678295525724;-4,48425863464392;-0,309642874965398;5,644689384061;5,9543322590264;5,6521152329017;5,71360408095818;5,56834883832313;6,08195864186463;5,85445800624949;5,92658012896508;0,277384536597232;0,816496580927726;-1,94129339311571;0,093357027825673;7;0,195350957470762;0,327880125085604;8,8819669997526
16932914;ZNF280B;140883;0,388331932404383;3,43965070744613;1,36626222474828;0,190890895121586;0,997678295525724;-4,484794585174;0,388331932404384;3,71803710424097;3,32970517183659;3,86347672552386;3,9400809497611;3,35055363743796;3,31146254441746;3,4791678094439;3,1984851616484;0,348108535824797;0,816496580927726;1,277840696028;0,242047333265513;7;0,372196271482209;0,327880125085604;8,8819669997526
16769250;IGF1;3479;0,565772722539487;4,30457031406581;1,36616229032886;0,190921619502146;0,997678295525724;-4,48485317471134;0,565772722539487;4,34373004749563;3,77795732495615;3,19334638383943;5,61515384178385;4,22268991686362;3,70642475820965;3,11664817453972;4,51079904211907;0,507207119687582;0,816496580927726;1,03609748253048;0,33461718716453;7;0,668785758084404;0,327880125085604;8,8819669997526
17006683;AIF1;199;0,366046036058639;5,8920875271732;1,36601581138559;0,190966660994561;0,997678295525724;-4,48493904714367;0,366046036058639;6,27811403152125;5,91206799546262;5,92847682831035;6,87320555046067;6,03265971579274;5,98516570404357;5,76355380251278;5,9874844798315;0,328190202206591;0,816496580927726;1,36438190938968;0,214687479525851;7;0,328583223121582;0,327880125085604;8,8819669997526
17006222;HLA-L;3139;0,319413386707796;5,46662030622543;1,36525351902794;0,191201200248194;0,997678295525724;-4,48538583637213;0,319413386707796;5,67251296458728;5,35309957787949;5,37645601824153;5,9805205036242;5,66056237189612;5,25545539499579;5,44864236672692;5,35520097191576;0,286540120037724;0,816496580927726;1,75166879833234;0,12329245592372;7;0,22332983700836;0,327880125085604;8,8819669997526
16771216;RPLP0;6175;0,349378384461369;3,62822979801259;1,36489411763675;0,191311860100758;0,997678295525724;-4,4855964277277;0,34937838446137;3,78264055730497;3,4332621728436;3,61701408383717;3,99119275895687;3,73971482912088;3,17529782733038;3,68407909765499;3,44040959354544;0,313503720922343;0,816496580927726;1,45418928660621;0,189215650199414;7;0,294252879240207;0,327880125085604;8,8819669997526
16660455;RP11-63N8.3;---;0,322312461357095;2,83174173850188;1,36426824349615;0,191504690345824;0,997678295525724;-4,48596306955277;0,322312461357094;3,11458278596175;2,79227032460465;3,44943511740348;2,95800005977519;2,93631318070657;2,8345847822444;2,71584370086104;2,82638249070852;0,289349646533655;0,816496580927726;1,70590354278307;0,131792739880184;7;0,231402611069493;0,327880125085604;8,8819669997526
16686293;TCTEX1D4//RP11-269F19.9;343521;-0,412486907720067;2,65436594898742;-1,36398404808552;0,191592301970129;0,997678295525724;-4,48612951590645;-0,412486907720067;2,47034030942203;2,88282721714209;2,42186605650363;2,36065350763052;2,62850136413193;2,48691104445943;3,55301365852265;2,6085569484442;0,370379129767253;0,816496580927726;-1,20821012643759;0,266194627153323;7;0,418131923985677;0,327880125085604;8,8819669997526
17008950;SLC22A7;10864;-0,35499776717042;7,58878839019666;-1,36374761288985;0,191665214727612;0,997678295525724;-4,48626797241909;-0,354997767170418;7,46044652817594;7,81544429534636;8,06561152129748;6,7539971664419;7,56173089678844;8,00836322850223;7,67400144645488;7,76396821108198;0,318813899718667;0,816496580927726;-1,41657330017756;0,19953614343088;7;0,306924953790207;0,327880125085604;8,8819669997526
17035441;AIF1;199;0,362103338236651;6,19481212767229;1,36355444338687;0,191724801658243;0,997678295525724;-4,48638108049949;0,362103338236652;6,62199899513981;6,25989565690316;6,34034964395673;7,15742599817858;6,36822134328412;6,2490458083931;6,05997559391153;6,47066556840484;0,325241290195616;0,816496580927726;1,37787126828346;0,210676796637643;7;0,321861857945265;0,327880125085604;8,8819669997526
16780917;IRS2;8660;0,304722353997229;5,5087733475458;1,36354904540644;0,191726466985943;0,997678295525724;-4,48638424106663;0,30472235399723;5,82780687182142;5,52308451782419;5,90550691103203;5,74515675048285;5,83275695394937;5,31171437919981;5,77608055662698;5,48145861764577;0,273702762297951;0,816496580927726;2,03726910266309;0,0810388184117202;7;0,183189908377164;0,327880125085604;8,8819669997526
17016503;HIST1H3I;8354;0,684008618266266;6,45775705323395;1,36347833437842;0,191748283079889;0,997678295525724;-4,4864256422428;0,684008618266269;6,75557865063083;6,07157003236456;5,7006968595841;7,69803731695005;6,86800177535833;6,16808030883999;5,97994277794696;6,06668701030672;0,61441097088731;0,816496580927726;0,987222961781693;0,356420457306589;7;0,848578365415397;0,327880125085604;8,8819669997526
16697654;MIR181A1HG;100131234;0,325103245069362;3,11567434792713;1,36277618753945;0,191965021309296;0,997678295525724;-4,48683666921067;0,325103245069362;3,17175627773261;2,84665303266325;2,96504809947338;2,90797671314462;3,64224402057983;2,73364524871175;3,05598170766163;2,75033214161636;0,292174559338592;0,816496580927726;1,66374551187118;0,14011159745858;7;0,23932057470956;0,327880125085604;8,8819669997526
16680258;MXRA8;54587;0,455149927880155;5,66079391891467;1,36233236431096;0,192102122221448;0,997678295525724;-4,48709640334379;0,455149927880155;6,44155507937158;5,98640515149143;6,14026436432615;7,06225542947869;6,1221454443099;6,15401458869647;5,7121472728992;6,09305359287862;0,409182483282937;0,816496580927726;1,12974589842215;0,295804402461933;7;0,493422937550841;0,327880125085604;8,8819669997526
17085901;ANXA1;301;0,339158334972929;7,31496973716756;1,36160134763151;0,192328111779072;0,997678295525724;-4,48752408408706;0,339158334972929;7,41804729464954;7,07888895967661;6,94275291201783;8,16753883997132;7,14385013195947;6,90337665757971;7,1961468162558;7,13714340519434;0,305069051283151;0,816496580927726;1,5193257580982;0,172479028845876;7;0,273399189827306;0,327880125085604;8,8819669997526
16944982;LOC644662//RP11-71E19.1;644662;-0,408641096399031;4,50956318855264;-1,36137364919596;0,192398547174519;0,997678295525724;-4,48765726717676;-0,408641096399033;4,34553711231319;4,75417820871222;4,09199269689889;4,2521280596542;4,69249058038647;4,39491358234463;4,77441568459647;5,09320535919556;0,367629480231338;0,816496580927726;-1,21302391142293;0,264461898478752;7;0,412589630213854;0,327880125085604;8,8819669997526
16928422;CTA-390C10.10;---;-0,359284430128319;4,74291538471888;-1,36110305168287;0,19248227984238;0,997678295525724;-4,48781552277556;-0,35928443012832;4,4716210325619;4,83090546269022;4,57394733852241;4,67182183917956;4,16909391998374;5,37108706767616;4,59067752814034;4,53095179225418;0,323290556601467;0,816496580927726;-1,38648773702356;0,208149761957722;7;0,317371550732316;0,327880125085604;8,8819669997526
17096812;RP11-196I18.4;---;-0,411627303936278;3,21808222423001;-1,36106684776838;0,192493484871222;0,997678295525724;-4,48783669457185;-0,411627303936277;3,11555089732797;3,52717820126424;3,74241250051029;2,71612533023292;2,88811486124068;3,38150334723642;3,46047425464183;3,73955700191449;0,37039946292667;0,816496580927726;-1,20557445288631;0,2671473883263;7;0,418172787432354;0,327880125085604;8,8819669997526
16957675;LSAMP;4045;0,441546933493069;4,20676879322476;1,3609057595074;0,192543347692544;0,997678295525724;-4,48793089324285;0,441546933493069;4,4670350466719;4,02548811317883;4,64571622572086;4,55153902793865;4,2038498863562;4,42892673138522;3,80360513404566;3,84393247410563;0,39736942730705;0,816496580927726;1,14813732924209;0,288630287003671;7;0,471008413802993;0,327880125085604;8,8819669997526
16834151;KRTAP9-8//ABC9-43961700F1.1;83901;0,513525513808417;3,1290089611988;1,3601732058499;0,19277023164609;0,997678295525724;-4,48835916933723;0,513525513808417;3,14111597926969;2,62759046546127;2,40836379214216;3,9576957340234;3,0572884116435;2,14257858505751;2,86491018742122;2,87528262390508;0,462395330727458;0,816496580927726;1,06508840981934;0,322189291440946;7;0,590502847995754;0,327880125085604;8,8819669997526
17050446;RP11-736E3.1;---;-0,334458322982672;3,60709010499403;-1,35979074145515;0,192888772732209;0,997678295525724;-4,48858270917715;-0,334458322982671;3,24338045770532;3,57783878068799;3,5961273972001;2,80432557693488;3,329688398981;3,38885559223381;3,82054289964277;3,5241178501874;0,301242024437456;0,816496580927726;-1,55399560385738;0,164132537247049;7;0,2635954147814;0,327880125085604;8,8819669997526
16732755;GRAMD1B;57476;-0,359236996626818;6,09891149933701;-1,35978886842983;0,192889353402485;0,997678295525724;-4,48858380380382;-0,359236996626817;5,97604386785195;6,33528086447877;6,1372476588985;5,65363628575884;6,1372476588985;6,49406869311585;6,59562065600548;5,91615324431496;0,323560281634647;0,816496580927726;-1,38358858486434;0,208997009108506;7;0,317994578768479;0,327880125085604;8,8819669997526
16984725;LOC257396//CTD-2366F13.1;257396;-0,318348818925334;4,80074995327434;-1,35967231571389;0,192925489532239;0,997678295525724;-4,48865191711183;-0,318348818925334;4,42530434969462;4,74365316861995;4,60386228263938;4,31279758297873;4,35925318346575;4,73534305037452;4,61767994950837;4,87793650597696;0,286757389104932;0,816496580927726;-1,74090551037398;0,125243380697423;7;0,223961657292139;0,327880125085604;8,8819669997526
16667175;SNORA66//RPL5;26782;-0,3140726159311;2,58931920225632;-1,35919224890839;0,193074387452167;0,997678295525724;-4,48893242606611;-0,3140726159311;2,47670453187835;2,79077714780945;2,41543697359741;2,80240045929279;2,21227616274485;2,87343211715001;2,81637631911191;2,68252300716643;0,28300545851044;0,816496580927726;-1,80711181590207;0,113694628444861;7;0,212858342367787;0,327880125085604;8,8819669997526
16894557;RNA5SP85;---;0,318870693276685;4,63898558479479;1,35901106577928;0,193130607414497;0,997678295525724;-4,4890382761648;0,318870693276686;4,80932439727738;4,49045370400069;4,8286473494393;5,26043156251091;4,33889427988193;4,54855775160108;4,68090799511325;4,24189536528775;0,287367230526384;0,816496580927726;1,7301130366848;0,127229089543714;7;0,225728168013829;0,327880125085604;8,8819669997526
16990294;PCDHB10//PCDHB9;56126;0,353010859707016;3,11286032842015;1,35883229956177;0,193186090345337;0,997678295525724;-4,48914270489693;0,353010859707017;3,27989154236801;2,926880682661;2,92423080334667;3,90228766087937;3,013156162878;3,03213453928129;3,16163242602164;2,58687508268006;0,318176304839926;0,816496580927726;1,41558531033179;0,199813882351169;7;0,305420123263618;0,327880125085604;8,8819669997526
